1.1501,-0.5759,-1.6279,2.9361,-0.78757,-1.2562,0.14414,-2.4599,-0.56397,-1.6179,-1.6922,-0.64101,0.60929,0.42155,1.1131,-0.66684
-0.30234,-0.17102,-2.7094,1.3064,-2.2395,-2.4132,-0.87537,-1.2694,-1.1604,-1.5469,-1.6469,-2.5314,0.61493,-0.01967,1.9015,-0.64854
1.835,-0.81441,1.1603,0.95435,-0.097668,-0.74763,-0.37072,-0.87322,-0.77744,-1.6929,-1.9881,-1.3968,0.99991,-0.39224,0.97053,-0.79415
1.4838,-0.31259,-2.8344,1.3273,-0.66081,-0.28532,-0.41268,-1.0797,1.2238,-1.2389,-2.7021,-0.59975,0.57767,0.38612,1.5494,-0.91338
1.8609,-0.73587,0.91731,0.36184,-0.15798,-0.87876,-0.43138,-1.166,-1.2682,-1.5802,-2.1488,-1.4895,0.9092,-0.17482,0.75794,-0.77994
-0.34425,-0.31068,-2.2485,1.1285,-1.9488,-0.068789,-1.6381,-1.1354,-1.2819,-1.8249,-3.4587,-2.0008,1.4383,-0.5353,1.348,-0.72569
-0.39032,-0.32845,-2.252,1.1291,-1.9387,-0.071902,-1.6771,-1.1625,-1.2708,-1.8202,-3.4558,-2.0934,1.3791,-0.57496,1.3973,-0.71676
-0.30914,-0.035281,-2.3156,1.5624,-1.8466,-2.4309,-0.9146,-0.82747,-1.7539,-1.2728,-1.7798,-2.5747,0.53719,-0.23439,1.5999,-0.71695
0.87735,-0.064422,-1.9829,2.1463,-1.0765,-2.0567,0.26975,-0.89681,-1.4533,-1.3394,-1.596,-1.1236,0.54295,-0.36033,1.0216,-0.82236
-0.25972,-0.4928,-0.59251,0.30138,-2.0018,-0.78014,-0.13591,-1.2667,-1.6166,-2.7051,-2.6945,-1.1848,1.3377,-0.06845,1.013,-1.7736
0.43907,-0.099243,0.4607,-0.11057,-2.0947,-0.99887,-0.55955,-1.0672,-1.3834,-2.7606,-2.3304,-1.3422,0.17523,-0.84156,0.9438,-1.0094
-0.82701,1.3658,-0.59334,-1.068,0.33556,-0.31582,1.1159,-2.8833,-1.4197,-1.6219,-1.7447,-0.96959,0.95296,-0.62305,0.58159,-0.89148
0.8907,-0.51372,-1.6758,2.6805,-1.1639,-1.3334,0.15666,-2.1974,-1.0533,-1.8106,-1.8464,-0.90356,0.74244,0.30946,1.0903,-0.65018
1.1642,-0.57571,-1.6202,2.9158,-0.79114,-1.2553,0.17043,-2.4275,-0.61976,-1.6326,-1.6792,-0.68545,0.68011,0.32431,1.1177,-0.67228
1.4794,-0.15939,-3.3377,0.21774,-0.76897,-0.53887,-0.63357,-1.8063,0.41748,-0.96553,-3.0833,-0.61998,0.13869,1.1764,1.0942,-0.86255
0.30806,-0.33542,-1.6993,2.1515,-1.8252,-1.736,0.17499,-1.1819,-2.4271,-1.9847,-2.3674,-1.7523,0.90126,0.26262,0.86658,-0.58396
1.4461,-0.30776,-2.7592,1.2248,-0.77875,-0.25843,-0.31721,-0.9297,0.80213,-1.3733,-2.7223,-0.82067,0.91052,-0.054375,1.5249,-0.92281
-2.229,2.5113,-0.42763,0.10966,-0.62322,0.53437,-0.90165,-1.6399,-1.46,-2.7291,-0.85986,-2.3178,0.099015,-0.017726,1.3658,-0.98765
0.30711,-0.31842,-1.7334,1.9652,-1.8157,-1.7373,0.14658,-1.3007,-2.7439,-1.9391,-2.4463,-1.6961,0.89083,0.26456,0.92042,-0.57669
1.1743,-0.57558,-1.6145,2.9011,-0.79372,-1.2547,0.18947,-2.404,-0.66016,-1.6433,-1.6698,-0.71764,0.73139,0.25389,1.1211,-0.67623
-3.0275,-2.3747,-0.82944,-0.48363,-0.83697,-0.71458,-0.10178,-1.3389,-1.405,-1.8187,-1.7513,-0.83055,1.8664,-0.43892,0.99576,-0.83871
-1.0234,-1.7853,-0.071925,-1.6917,-0.78229,-0.77665,0.45079,-1.7833,-1.9166,-2.0614,-1.8617,-0.49464,1.1615,-0.070726,1.5684,0.4148
-1.2122,-2.3944,-0.70046,-1.0321,1.2156,-0.83771,0.92466,-1.4914,-2.2197,-0.74051,-2.0319,-0.84762,1.1383,0.16766,0.25766,-0.94115
-0.48983,2.5972,0.72034,0.88636,1.0164,-0.12386,1.0284,-1.3321,-0.8552,-1.5544,-1.9476,-1.6604,1.1335,-0.35422,0.88364,-0.90164
-1.2149,-1.7855,0.23201,-0.36134,-1.615,-1.0593,-1.465,-1.4303,-1.067,-2.1626,-1.9941,-1.7567,0.51767,-0.24573,1.4186,-0.14902
-2.9061,0.31897,-0.88001,-0.66471,-0.31581,-1.3762,-0.67045,-0.56744,-0.66585,-0.94439,-1.4766,-1.6878,1.0721,0.14705,1.5336,-0.62347
-2.3197,2.8795,0.16128,0.18732,-0.53051,-0.5944,-0.80461,-1.5237,-1.2715,-1.6065,-1.9975,-2.438,1.3625,-0.32324,1.2837,-0.79206
1.8609,-0.73587,0.91731,0.36184,-0.15798,-0.87876,-0.43138,-1.166,-1.2682,-1.5802,-2.1488,-1.4895,0.9092,-0.17482,0.75794,-0.77994
-0.11489,2.8035,0.27108,-0.16374,1.3607,-0.20596,0.97288,-2.1189,-1.6723,-1.1228,-2.1217,-1.6388,0.80025,-0.38727,0.68584,-0.82372
-2.3733,2.886,0.0023683,0.10333,-0.83606,-0.28138,-0.17604,-2.2007,-0.82222,-2.2345,-1.9916,-2.0185,0.61817,-0.47781,1.4731,-0.72398
0.44059,-0.33523,-1.7713,2.1575,-1.6699,-1.7903,0.19012,-1.171,-2.174,-1.858,-2.2377,-1.6525,0.85194,0.27625,0.91577,-0.60234
-2.8348,-2.4022,-0.82558,-0.50469,-0.83357,-0.66287,0.33229,-1.2524,-1.4148,-1.9967,-1.8541,-0.70121,1.6771,-0.35845,0.95458,-0.83592
1.8885,-0.69733,0.58589,-0.43113,-0.2378,-1.0544,-0.51093,-1.5527,-1.9259,-1.43,-2.3656,-1.6033,0.8156,0.13738,0.47565,-0.75254
1.1175,-0.56593,-1.6275,2.8671,-0.86197,-1.2701,0.18385,-2.3754,-0.71427,-1.673,-1.7125,-0.73921,0.70119,0.29552,1.1192,-0.66861
1.1573,-0.57801,-1.6254,2.9279,-0.7885,-1.2547,0.16447,-2.4471,-0.58425,-1.6288,-1.6908,-0.66053,0.62432,0.38558,1.1174,-0.66787
-2.4463,2.8505,-0.029413,0.07073,-0.9731,-0.33901,-0.36987,-2.1816,-0.93837,-2.2407,-2.0247,-2.1685,0.61536,-0.58662,1.4858,-0.79204
1.0464,-0.5491,-1.6389,2.8031,-0.96158,-1.2929,0.18294,-2.3093,-0.83743,-1.7195,-1.7568,-0.80254,0.73351,0.27308,1.1158,-0.66381
-2.1555,-1.9577,-0.89709,-0.7929,-0.18621,-0.75926,-0.70451,-1.9953,-1.9009,-1.0225,-1.6712,-0.6235,2.3724,-0.30397,1.2265,-0.91135
0.7455,0.016694,-1.9341,2.1321,-1.1763,-2.0548,0.23038,-0.85171,-1.6613,-1.3826,-1.644,-1.062,0.46941,-0.48253,0.94692,-0.84423
-2.2967,-2.0214,-1.2018,-1.2151,-0.39069,-0.72388,-0.31932,-2.1701,-2.0788,-1.4006,-2.0516,-1.2685,1.1356,-0.54623,1.6964,-0.58602
0.29448,0.087155,-1.7134,2.1712,-1.5812,-1.7786,0.17993,-1.2462,-2.1334,-1.7978,-2.1252,-1.6861,0.25588,-0.29639,0.77846,-0.8744
0.32533,-0.83748,0.57197,-0.2348,-3.0806,-0.34193,-0.19043,-1.1149,-1.4936,-1.956,-2.1376,-1.3066,0.87558,-0.09256,1.0962,-0.63044
1.1365,-0.17993,-3.1063,0.095278,-0.64494,0.25466,-0.86331,-0.74799,-2.1249,-1.4416,-2.2001,0.29676,0.80495,-0.51161,1.7371,-0.85754
-0.063203,2.8783,0.042133,-0.54105,1.3152,-0.41256,0.97779,-2.0983,-1.7358,-1.0157,-2.1004,-1.7416,0.76223,-0.22568,0.69014,-0.89685
-2.5572,-1.6818,-1.3361,-1.3202,-0.26674,-1.6518,0.88905,0.60186,-1.4984,-1.0962,-1.4892,0.097906,1.1559,-0.10768,1.1651,-0.67816
2.2228,-0.41503,-0.34628,-1.5151,-0.33341,-1.8559,-0.41697,-0.89884,-1.4616,-0.9861,-2.0369,-1.9633,0.73726,0.3641,0.76928,-0.85899
-0.07769,2.8308,0.17602,-0.33517,1.3699,-0.24873,0.96203,-2.1675,-1.7649,-1.0658,-2.1469,-1.6539,0.76888,-0.36074,0.67104,-0.79721
1.3435,-0.33272,-2.5461,2.2531,-0.91798,-1.9731,0.1508,-1.9281,0.62793,-1.2267,-1.2978,-0.62426,0.14644,1.0504,1.5518,-0.74864
-2.6906,-0.54209,-0.35167,-0.13618,-0.38992,-0.78294,-0.43924,-1.0971,-1.4238,-1.4524,-1.9227,-1.8889,1.785,0.03771,1.3392,-0.56686
0.34926,-0.27422,-2.3015,0.78283,-1.9145,0.082112,-0.53784,-1.1265,-1.7938,-2.1568,-3.7906,-1.1883,1.2137,-0.22503,1.2124,-0.75057
2.0403,-0.38264,0.027828,-1.033,-0.12915,-0.83685,-0.65789,-1.2914,-2.1794,-1.5848,-1.6885,-1.8503,0.69844,0.56375,0.47126,-0.74647
1.8401,-0.45869,0.91312,0.87918,0.17693,0.048464,-0.56484,-0.62879,-1.0889,-2.1993,-1.021,-1.5589,0.956,0.034297,0.95231,-0.69561
-1.1226,1.8159,0.093395,0.18409,0.84354,-0.59197,-0.88876,-2.5003,-1.0842,-0.74599,-2.1951,-2.172,-0.2505,0.61764,1.0762,-0.98321
0.50344,-0.087106,0.52422,-0.064779,-1.9639,-0.93008,-0.55109,-1.2036,-1.4293,-2.7194,-2.3204,-1.2907,0.12185,-0.93319,0.9323,-1.0379
0.65387,-0.33485,-1.8696,2.183,-1.4494,-1.8547,0.22352,-1.1744,-1.7779,-1.6943,-2.0598,-1.5683,0.791,0.31121,0.99514,-0.63379
0.41547,-0.042892,0.54058,-0.03245,-2.0391,-0.95069,-0.57123,-1.1114,-1.4338,-2.75,-2.3224,-1.2639,0.069088,-0.97316,0.89253,-1.0497
-0.44978,-0.40512,-2.2682,1.1381,-1.9944,0.012772,-1.5562,-1.3558,-1.1893,-1.991,-3.5075,-2.15,1.0599,-0.61664,1.5062,-0.68134
0.011087,2.4251,0.19225,-0.14009,1.2566,-0.29467,0.86296,-2.0844,-1.6767,-1.1083,-2.1641,-1.5769,0.79317,-0.24207,0.69689,-0.93099
-0.35634,-0.36895,-2.2508,1.1327,-2.028,0.024262,-1.4619,-1.2805,-1.2648,-2.0176,-3.5172,-1.9868,1.2417,-0.59089,1.4104,-0.69907
1.3774,-0.33228,-2.5275,2.2041,-0.92659,-1.971,0.21426,-1.8499,0.49326,-1.2623,-1.2665,-0.73154,0.31737,0.81563,1.5629,-0.76178
0.53097,-0.3344,-1.8127,2.174,-1.5749,-1.8141,0.17285,-1.1951,-1.987,-1.778,-2.1555,-1.6571,0.86342,0.30029,0.95051,-0.61847
-0.78564,-1.5144,-1.9011,-1.9332,0.35562,-0.74899,1.0492,-1.8916,-1.158,-1.4539,-0.99753,-0.70028,1.4254,0.26492,0.88856,-0.83787
1.8609,-0.73413,0.91164,0.34911,-0.15923,-0.88164,-0.43374,-1.174,-1.2776,-1.5772,-2.1531,-1.4899,0.90463,-0.16641,0.75279,-0.7794
1.3193,-1.4569,1.0671,0.75753,0.21184,-0.76203,-0.17214,-0.80692,-0.76608,-1.5996,-1.8303,-1.2265,1.0487,-0.43874,0.97122,-0.54512
-2.8221,0.097109,-0.66454,-0.46027,-0.34017,-1.1325,-0.58105,-0.80786,-0.92308,-1.1619,-1.6659,-1.8645,1.3467,0.16545,1.5046,-0.54727
-0.022716,2.3055,-0.1435,-0.69058,1.0267,-0.59826,0.86697,-2.0316,-1.9096,-1.0597,-2.1739,-1.7875,0.67505,-0.19576,0.38885,-1.1316
-2.1618,2.8529,0.27435,0.24098,-0.48206,-0.41138,-0.1206,-1.559,-1.3684,-1.9655,-2.2135,-2.4048,0.7258,-0.43467,1.2284,-0.81584
0.28019,-0.31861,-1.7189,1.9519,-1.8403,-1.7224,0.13859,-1.3189,-2.8267,-1.9572,-2.4814,-1.6989,0.89434,0.26553,0.92873,-0.57186
-2.3691,2.8865,-0.0017786,0.092362,-0.84755,-0.28099,-0.16167,-2.1961,-0.83763,-2.2477,-1.9886,-2.0292,0.64591,-0.50804,1.4724,-0.72411
-1.8645,0.92459,-0.386,-0.28003,-0.96691,-0.43362,0.93645,-1.339,-1.1624,-2.5111,-2.0981,-0.97937,1.757,0.073919,1.1616,-0.70012
-0.34996,-0.76458,-0.60616,0.25593,-1.6759,-0.81608,-0.011342,-1.1253,-1.5077,-2.5286,-2.6042,-1.2347,1.3392,-0.037538,0.98674,-1.7107
1.657,-0.31033,-2.7389,1.0766,-0.70487,-0.27427,-0.088097,-0.67988,0.53511,-1.4207,-2.5417,-1.1484,1.4519,-0.81435,1.6063,-0.98058
1.6585,-0.31031,-2.7381,1.0745,-0.70524,-0.27418,-0.085377,-0.67653,0.52933,-1.4222,-2.5403,-1.153,1.4592,-0.82441,1.6068,-0.98114
-0.023645,2.9836,-0.29569,-0.92869,1.2156,-0.64985,0.98616,-1.8535,-1.6139,-0.90333,-2.0444,-1.895,0.70621,-0.2282,0.57183,-0.80106
-3.0037,0.35996,-1.1882,-0.89023,-0.81864,-1.2976,-0.63668,-1.0388,-0.3309,-1.3053,-1.2925,-1.3722,1.1705,-0.1042,1.7128,-0.6289
1.9018,-0.72727,0.70518,-0.13976,-0.22203,-0.99139,-0.49308,-1.4182,-1.7014,-1.4886,-2.2982,-1.5629,0.87092,0.044505,0.58068,-0.76075
-2.8714,-0.43694,-0.67813,-0.44544,-0.32303,-1.1006,-0.51419,-0.81445,-1.0236,-1.1893,-1.6904,-1.826,1.3593,0.069258,1.4689,-0.60301
-2.9641,-1.6066,-0.68713,-0.35384,-0.85024,-0.71436,-0.59601,-1.432,-1.3833,-1.6224,-1.6629,-0.82016,2.499,-0.35342,0.88543,-0.90897
-0.19497,-0.71866,-0.56212,0.37921,-1.6733,-0.70661,-0.012322,-1.3588,-1.3978,-2.5966,-2.5408,-1.1217,1.3963,-0.19122,1.0192,-1.79
-1.2932,-2.3202,-1.3151,-1.4963,0.38896,-0.65861,0.73957,-2.5289,-1.6082,-1.2547,-1.676,-0.48766,1.5796,-0.38708,0.41146,-0.82671
1.1824,-0.57768,-1.6116,2.8915,-0.7949,-1.2531,0.21162,-2.389,-0.68429,-1.6552,-1.6675,-0.74023,0.7513,0.21121,1.1257,-0.67763
0.54773,0.12724,-1.8567,2.1165,-1.3281,-2.0448,0.17284,-0.79072,-1.9749,-1.4543,-1.7241,-0.97925,0.37047,-0.65116,0.84459,-0.87181
-0.28974,-0.15038,-1.8991,2.1485,-1.1885,-2.0833,-0.50959,-1.1351,-1.7337,-1.1157,-1.6118,-1.0804,-0.19043,-0.43477,0.99136,-0.69033
1.1694,0.025715,-3.0946,-0.29552,-1.2323,-0.33029,-0.62589,-1.3172,-1.9671,-1.2575,-3.4573,-0.58156,0.96545,-0.62918,1.0256,-0.4764
0.32533,-0.83748,0.57197,-0.2348,-3.0806,-0.34193,-0.19043,-1.1149,-1.4936,-1.956,-2.1376,-1.3066,0.87558,-0.09256,1.0962,-0.63044
-2.4024,2.8834,-0.0020734,0.072464,-0.86815,-0.28782,-0.18488,-2.1859,-0.88051,-2.2531,-1.9997,-2.1155,0.68174,-0.53511,1.4795,-0.72151
1.552,-0.3117,-2.7968,1.2286,-0.67817,-0.28097,-0.28484,-0.92223,0.95257,-1.3105,-2.6389,-0.81585,0.92198,-0.086687,1.5718,-0.93984
0.66864,-0.096087,0.1259,-0.058439,-1.7349,0.040165,-0.93611,-0.76311,-1.8415,-3.4012,-1.0575,-1.4383,-0.090505,-0.5243,0.84278,-1.1334
-2.4482,2.847,-0.028115,0.060455,-0.98355,-0.33779,-0.35458,-2.1662,-0.97089,-2.2563,-2.0285,-2.2142,0.65607,-0.62893,1.5009,-0.79133
-2.0279,2.8703,0.09935,-0.14525,-0.18833,-0.44389,-0.35059,-2.0782,-1.6346,-1.6318,-2.2542,-2.3339,0.4446,-0.26033,1.5408,-0.82293
-2.5003,2.8918,-0.013473,0.046991,-0.91897,-0.31289,-0.2773,-2.1789,-0.92534,-2.2445,-2.0076,-2.1762,0.65478,-0.55627,1.511,-0.71321
1.8785,-0.67969,0.54071,-0.53663,-0.23978,-1.0797,-0.51428,-1.5951,-1.9948,-1.4061,-2.3842,-1.6175,0.78728,0.16702,0.44009,-0.75074
-1.2274,-1.7761,0.27415,-0.28748,-1.5717,-1.0289,-1.5462,-1.5193,-1.0154,-2.1286,-2.0012,-1.7351,0.40312,-0.18388,1.4178,-0.15123
1.1568,-0.69853,0.18531,1.4404,0.2801,-0.61039,0.061631,-1.0164,-0.93705,-1.5173,-2.2579,-1.3394,1.3619,-0.22375,0.89416,-1.9183
-1.2132,-2.0769,-0.78391,-0.59667,0.16134,-0.47979,0.86146,-1.8744,-1.6345,-1.5915,-1.9195,-0.33307,1.4174,-0.26065,1.521,-0.9242
-0.55673,2.5959,0.49291,0.34583,0.81416,-0.26063,0.93465,-1.4791,-1.3996,-1.5153,-2.1853,-1.7438,1.1722,0.023141,0.83224,-0.8166
-0.022444,2.9176,-0.091776,-0.67784,1.3063,-0.49731,0.98695,-1.9931,-1.6642,-0.95593,-2.0647,-1.7839,0.74145,-0.25406,0.69435,-0.85143
1.6207,-0.31081,-2.7589,1.1291,-0.69564,-0.27658,-0.1561,-0.76365,0.67939,-1.3826,-2.5753,-1.0335,1.2687,-0.56285,1.5944,-0.9665
-2.3578,2.8874,-0.0012575,0.088332,-0.85057,-0.27969,-0.14203,-2.1857,-0.84979,-2.2562,-1.9893,-2.0271,0.665,-0.52187,1.469,-0.72505
1.8362,-0.047761,-3.6373,-0.80595,-0.75721,-0.41074,-0.33703,-1.4712,-1.1204,-0.97731,-3.205,-1.3817,1.087,-0.85026,0.594,-0.19903
-0.29931,-0.036887,-2.3145,1.5646,-1.8445,-2.4275,-0.89449,-0.82369,-1.7515,-1.2803,-1.7841,-2.5649,0.5263,-0.22927,1.6024,-0.71691
1.489,-0.13837,-3.4007,0.051687,-0.7863,-0.5728,-0.64461,-1.8819,0.26704,-0.93894,-3.1258,-0.65499,0.13022,1.2136,1.0354,-0.85958
0.62759,-0.33656,-1.856,2.1845,-1.4757,-1.8406,0.19744,-1.1978,-1.8132,-1.7102,-2.0809,-1.6215,0.82427,0.31619,0.99126,-0.63149
1.2718,-0.3086,-2.6777,1.2089,-0.95813,-0.20534,-0.34439,-0.92474,0.48524,-1.5074,-2.8658,-0.88809,0.95954,-0.0826,1.4609,-0.8972
-1.0346,-1.7816,-2.1329,-2.2636,0.45009,-1.0153,1.2333,-1.7331,-0.92276,-1.2636,-0.9714,-0.67782,1.3816,0.27306,0.89609,-0.82123
-0.13141,2.9463,-0.14294,-0.82758,1.1476,-0.59403,0.96449,-2.0016,-1.7577,-1.0069,-2.1119,-1.8983,0.72985,-0.09234,0.46027,-0.90726
0.43261,-0.33412,-1.7697,2.1432,-1.6792,-1.7872,0.1877,-1.1803,-2.2118,-1.8631,-2.2513,-1.6568,0.85495,0.27547,0.91542,-0.60074
-0.22736,2.6486,0.057484,-0.5757,1.1054,-0.42964,0.91733,-2.1609,-1.9341,-1.1364,-2.214,-1.8009,0.73071,-0.14579,0.30705,-0.96371
1.4776,-0.17683,-3.2818,0.34712,-0.7561,-0.5102,-0.61273,-1.729,0.51816,-0.9942,-3.0421,-0.61047,0.17709,1.1024,1.1452,-0.86745
0.19516,-0.30176,-2.199,1.0736,-2.081,0.095462,-0.5104,-0.86522,-1.4765,-2.3284,-3.7424,-1.3171,1.27,-0.26755,1.0449,-0.74115
-0.2875,2.639,0.2491,0.6982,1.2796,0.81524,0.62685,-1.0222,-1.4405,-2.168,-0.72105,-1.7984,0.84666,0.071585,0.76723,-1.0148
1.1413,0.24562,1.1251,0.66038,0.57883,0.098645,0.046942,-0.72667,-0.87697,-2.0411,-0.97395,-1.4593,1.329,0.20834,1.1337,0.023793
0.17272,-0.21502,-2.6368,0.29705,-1.5939,0.012937,-1.596,-1.8594,-2.0509,-1.4742,-3.6247,-1.5504,1.3221,-0.63351,1.6089,-0.51767
-2.6249,-1.6903,-1.3028,-1.2146,-0.32799,-1.6589,0.894,0.72134,-1.3773,-1.1495,-1.4586,0.081385,1.1719,-0.13375,1.0929,-0.67302
-0.26347,0.065338,-1.9775,1.8598,-1.7314,-2.1148,-0.75574,-1.1204,-2.0054,-1.4229,-1.8666,-2.3377,0.484,-0.54158,1.2976,-0.83059
0.09134,0.19217,-1.6707,2.027,-1.7893,-1.7533,0.18495,-1.1411,-2.3929,-1.9283,-2.2107,-1.7155,0.21017,-0.50796,0.79243,-0.95022
1.9454,-0.65841,0.44365,-0.70943,-0.28154,-1.1482,-0.54203,-1.6357,-2.1027,-1.3682,-2.4215,-1.661,0.79717,0.25158,0.41391,-0.75253
-0.038217,-0.60393,-0.64851,0.3067,-1.5912,-0.87178,-0.021437,-1.1013,-1.298,-2.442,-2.4963,-1.2458,1.3688,-0.098307,1.0829,-1.7857
-3.0784,-2.2719,-0.80262,-0.4122,-0.8089,-0.76395,-0.60591,-1.3845,-1.3845,-1.5311,-1.5642,-0.64057,2.4375,-0.44433,0.87283,-0.8872
-2.3818,2.8406,-0.019198,0.081751,-0.94164,-0.32177,-0.29152,-2.1731,-0.93004,-2.2574,-2.0273,-2.1628,0.64255,-0.59302,1.4739,-0.79614
-2.8378,-1.6164,-1.0103,-0.50839,-0.98084,-0.98727,-0.64348,-1.3644,-0.99509,-1.6399,-1.6564,-1.4631,1.4352,-0.49274,1.4584,-0.9993
-2.4562,2.8886,-0.01062,0.046742,-0.91217,-0.30148,-0.21914,-2.1683,-0.93235,-2.2651,-2.0051,-2.1675,0.70117,-0.58322,1.5054,-0.71674
1.6295,-0.31069,-2.7541,1.1165,-0.69786,-0.27603,-0.13978,-0.74354,0.64476,-1.3917,-2.5672,-1.0611,1.3127,-0.62321,1.5973,-0.96988
-1.0346,-1.7816,-2.1329,-2.2636,0.45009,-1.0153,1.2333,-1.7331,-0.92276,-1.2636,-0.9714,-0.67782,1.3816,0.27306,0.89609,-0.82123
1.6829,-0.27851,-2.8132,0.82857,-0.69698,-0.33352,-0.099309,-0.7511,0.26371,-1.3576,-2.6149,-1.2383,1.4519,-0.77064,1.5049,-0.97811
0.93341,-0.30876,-2.5236,1.1693,-1.31,-0.10642,-0.39576,-0.9127,-0.13365,-1.7681,-3.1437,-1.0262,1.0587,-0.14075,1.3261,-0.84763
-1.1175,-1.5474,-1.6078,-1.3546,-0.34904,0.28539,0.17462,-1.4497,-2.8974,-2.3772,-1.0594,-0.48943,1.0191,0.21197,1.381,-0.81896
-2.9916,-2.4762,-0.7681,-0.2771,-0.43434,-0.67103,-0.45565,-1.6258,-1.054,-1.5301,-1.5006,-1.1452,1.9248,-0.70302,1.1894,-0.85089
-1.7848,-2.4975,-0.90863,-0.73976,0.026729,-0.50451,1.0356,-1.8385,-1.3309,-1.761,-1.7662,-0.37604,1.4454,-0.35688,0.93148,-0.89855
-1.374,-0.081421,-1.6978,2.056,-1.5015,-2.0762,-1.0231,-1.093,-2.6197,-1.1334,-1.7045,-1.1344,-0.55853,-1.11,0.86419,-0.63648
0.22873,-1.6458,1.0874,0.35818,0.8464,-0.60204,0.51916,-0.7378,-0.65391,-1.3718,-1.4355,-0.9423,1.3304,-0.3179,1.1178,0.29885
-2.7398,-2.4494,-0.68793,-0.26829,-0.38102,-0.65312,-0.028553,-1.3516,-1.2236,-1.6149,-1.6522,-0.90521,1.8975,-0.49225,0.9818,-0.86731
1.0268,-0.54422,-1.6479,2.7867,-0.98771,-1.2901,0.17741,-2.2899,-0.87106,-1.7384,-1.7595,-0.81675,0.73291,0.28338,1.113,-0.66243
-0.29734,-0.39122,-2.29,1.1332,-1.9356,0.0045765,-1.4236,-1.2955,-1.1131,-1.9798,-3.4628,-2.0349,1.1196,-0.61437,1.4863,-0.70238
0.88087,-0.25318,-2.111,1.468,-1.3187,-1.9299,0.21006,-1.6108,-2.5368,-1.4821,-2.2147,-1.6173,0.80561,0.33946,1.1012,-0.64967
-2.3578,2.8874,-0.0012575,0.088332,-0.85057,-0.27969,-0.14203,-2.1857,-0.84979,-2.2562,-1.9893,-2.0271,0.665,-0.52187,1.469,-0.72505
-2.3154,2.844,-0.012611,0.095851,-0.92077,-0.3084,-0.22783,-2.1619,-0.91498,-2.2655,-2.0195,-2.0899,0.67983,-0.58635,1.4511,-0.80326
